kind,id,file,heading,source_id,source_label,source_short_title,auteur,titre,pages_pdf,type_unite,concepts,chapitres,statut,fiabilite,role_argumentatif,niveau_preuve,stabilite,importance,risque_surinterpretation,liens_interchapitres,liens_citations,motifs,concepts_derives,charge_emotionnelle,nature_discursive,pages_livre,citation_directe,song_id,canonical_song,source_year,related_people,related_organisations,pages,citation,resume,relations,couche_narrative,usage_livre,workflow,date_integration,statut_citationnel,passage_atomise,chapitres_secondaires,methodological_warnings,related_places,related_sources,related_organizations,related_events,related_songs,citation_courte,editeur_temoignage,source_secondaire,note,support,datation,prudence,song_id_2,canonical_song_2,song_id_lwtua,canonical_song_lwtua,source_primaire,song_ids,canonical_songs,related_works,notes,auteurs_direction,locuteurs,related_albums,related_references,$type_unite,lieu,personne,personnes,periode,annee,pages_print,preuve,titre_chapitre,titre_ouvrage,auteur_section_manchester,section,pages_rapport,related_songs_soundcheck,source_generation,artiste,titre_album,label,catalogue,source_titre,album,date_sortie,atomes,page_pdf,page_livre,aspect_traite,atomes_associes,nature,usage,atomes_lies,version,recording_date,studio,associated_people,related_atoms,related_quotes,chapters,verification,location,tracks_discussed_by_S76,tracks,recording_period,associated_label,broadcast_date,release_context,associated_author_reference,associated_release,format,usage_by_S76,original_artist,scope,period,locations,screening_date,associated_event,associated_visual,usage_by_joy_division,associated_tracks,associated_video
atom,S35-A046,sources/morris_record_play_pause/source_part_03.md,S35-A046 — Sunshine Valley Dance Band : former un groupe avant de savoir jouer,S35,"S35 — Morris, Record Play Pause, 2019","Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",,,,scene_pre_groupe,,,,,"Préfigure la logique punk : faire groupe, nommer, répéter, produire du bruit avant la compétence.","{""statut"": ""témoignage autobiographique direct"", ""corroboration"": ""non nécessaire"", ""confiance"": ""forte""}","{""statut"": ""stable comme scène autobiographique""}","{""niveau"": ""critique pour le chapitre 2""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas confondre ce pré-groupe adolescent avec Warsaw ; il s’agit d’un précédent formel.""}",,,"[""nom de groupe"", ""bruit"", ""subversion naïve"", ""compétence différée""]","[""faire avant de savoir"", ""préfiguration punk non téléologique""]",,,,,,,2019,"[""Phil Sturgess"", ""Bert""]",,PDF p. 71-73,,"Morris et ses amis inventent des noms, rêvent de subversion et répètent chez Phil sans maîtrise. L’échec à la guitare le fait revenir aux casseroles et à la percussion.","[{""type"": ""prépare"", ""cible"": ""S35-A009""}, {""type"": ""prolonge"", ""cible"": ""REL-S35-016""}, {""type"": ""prépare"", ""cible"": ""Chapitre 2""}]","Le groupe existe d’abord comme nom, bruit et désir collectif ; la technique vient après, ou ne vient pas.","[""Chapitre 2"", ""Chapitre 3""]",,,,,,,,,"[""The Sunshine Valley Dance Band""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S35-A047,sources/morris_record_play_pause/source_part_03.md,"S35-A047 — Guy Evans, Keith Moon et batterie simple : choisir l’instrument de l’instant",S35,"S35 — Morris, Record Play Pause, 2019","Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",,,,apprentissage_instrumental,,,,,Stabilise la thèse de la batterie comme médium d’instantanéité et de contrainte minimale.,"{""statut"": ""témoignage autobiographique direct"", ""corroboration"": ""cohérent avec première passe S35"", ""confiance"": ""forte""}","{""statut"": ""stable""}","{""niveau"": ""critique pour le chapitre 3""}","{""niveau"": ""faible"", ""raison"": ""Atome directement cohérent avec l’axe Morris / anti-virtuosité.""}",,,"[""instant gratification"", ""batterie simple"", ""surface à frapper"", ""anti-virtuosité""]","[""batterie comme médium de l’immédiateté"", ""rythme sans solfège""]",,,,,,,2019,"[""Guy Evans"", ""Keith Moon"", ""Peter Hammill""]",,PDF p. 73-75,,"Morris écoute Guy Evans et Keith Moon sans pouvoir décoder leurs parties. La batterie l’attire alors non par virtuosité, mais parce qu’elle semble plus simple, immédiate, corporelle et impossible à désaccorder.","[{""type"": ""précise"", ""cible"": ""S35-A006""}, {""type"": ""précise"", ""cible"": ""S35-A007""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-S35-004""}, {""type"": ""prolonge"", ""cible"": ""REL-S35-016""}]","Morris trouve enfin son médium : une surface à frapper, un corps, un tempo, moins de notes et davantage d’action.","[""Chapitre 3""]",,,,,,,,,"[""Van der Graaf Generator"", ""The Who""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A001,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A001 — S44 comme essai sous-culturel, non source primaire",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,76-92,prudence_methodologique,"[""source secondaire critique"", ""sous-culture"", ""Joy Division""]","[""Chapitre 1"", ""Chapitre 2"", ""Chapitre 3"", ""Chapitre 4"", ""Chapitre 14""]",verifie,forte,,,,critique,,,,,,,,,False,,,2021,,,,,,,,,,,,,,"[""Ne pas utiliser S44 comme source primaire sur dates, concerts, discographie ou santé de Curtis."", ""Croiser les faits avec S10, S41, S45, S46, S47, S75 et S76.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A002,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A002 — Les sous-cultures comme rempart contre le sens commun,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,76,concept_structurant,"[""sous-culture"", ""moral panics"", ""Big Brother"", ""sens commun"", ""Roland Barthes""]","[""Chapitre 1"", ""Chapitre 14""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,"[""Roland Barthes"", ""Stanley Cohen""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A003,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A003 — Manchester : Cottonopolis déchue et nouvelle capitale musicale,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,76-77,contexte_urbain,"[""Cottonopolis"", ""Manchester post-industrielle"", ""récession"", ""nouvelle capitale musicale""]","[""Chapitre 1"", ""Chapitre 2"", ""Chapitre 14""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,"[""Paul Morley"", ""Tony Wilson""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A004,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A004 — Howard Devoto et le seuil punk du 4 juin 1976,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,77-78,evenement_scene,"[""seuil punk"", ""Lesser Free Trade Hall"", ""révolution mancunienne""]","[""Chapitre 1"", ""Chapitre 2""]",verifie,forte,,,,critique,,,,,,,,,False,,,2021,"[""Howard Devoto"", ""Peter Shelley"", ""Johnny Rotten"", ""Mark E. Smith"", ""Ian Curtis"", ""Peter Hook"", ""Bernard Sumner"", ""Morrissey""]",,,,,,,,,,,,,"[""Événement à croiser avec S15, S41, S74 et S76 : Guarino travaille aussi à partir du mythe Lesser Free Trade Hall.""]",,,"[""Sex Pistols"", ""Buzzcocks"", ""Magazine""]","[""CHR-S44-001""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A005,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A005 — Musical Explosion : clubs, médias et lieux d’énergie",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,78-79,infrastructure_scene,"[""explosion musicale"", ""clubs"", ""médias spécialisés"", ""Madchester""]","[""Chapitre 1"", ""Chapitre 2"", ""Chapitre 14""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,,,,,,,,,,,,,,,"[""The Ranch"", ""The Squat"", ""Band on the Wall"", ""Rafters"", ""Electric Circus"", ""The Haçienda""]",,"[""New Musical Express"", ""Sounds"", ""Observer Music Monthly"", ""Melody Maker""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A006,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A006 — *24 Hour Party People* : scène d’épilepsie et allégorie sociale,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,78-79,lecture_filmique,"[""film comme médiation mémorielle"", ""épilepsie"", ""société paralysée"", ""National Front""]","[""Chapitre 4"", ""Chapitre 12"", ""Chapitre 14""]",verifie,moyenne,,,,utile,,,,,,,,,False,,,2021,"[""Michael Winterbottom"", ""Tony Wilson"", ""Ian Curtis""]",,,,,,,,,,,,,"[""Ne pas utiliser le film comme preuve factuelle directe ; traiter l’analyse comme lecture mémorielle et allégorique.""]",,,,,,,,,,,,,,,,,,,,"[""24 Hour Party People""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A007,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A007 — Stiff Kittens / Warsaw : intention avant maîtrise,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,79-80,genese_groupe,"[""Stiff Kittens"", ""Warsaw"", ""intention punk"", ""direction artistique absente""]","[""Chapitre 2""]",verifie,forte,,,,critique,,,,,,,,,False,,,2021,"[""Richard Boon"", ""Pete Shelley"", ""Paul Morley"", ""Jon Savage""]",,,,,,,,,,,,,,"[""Electric Circus""]",,"[""Buzzcocks"", ""Penetration"", ""Warsaw""]","[""CHR-S44-002""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A008,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A008 — Bricolage, situationnisme et postmodernisme : défense du nom Joy Division",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,80,analyse_sous_culturelle,"[""bricolage"", ""situationnisme"", ""postmodernisme"", ""controverse nazie""]","[""Chapitre 5"", ""Chapitre 14""]",verifie,moyenne,,,,critique,,,,,,,,,False,,,2021,"[""Tony Wilson"", ""Ian Curtis"", ""William S. Burroughs""]",,,,,,,,,,,,,"[""Ne pas fonder la défense du nom Joy Division sur le seul film de Winterbottom ; croiser avec sources primaires et critiques.""]",,,,,,,,,,,,,,,,,,,,"[""24 Hour Party People""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A009,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A009 — Curtis lecteur de Burroughs : avant-garde et cut-up,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,80,mediation_litteraire,"[""William S. Burroughs"", ""avant-garde"", ""cut-up"", ""littérature""]","[""Chapitre 4"", ""Chapitre 5"", ""Chapitre 11""]",verifie,moyenne,,,,utile,,,,,,,,,False,,,2021,"[""Ian Curtis"", ""William S. Burroughs"", ""Jon Savage""]",,,,,,,,,,,,,"[""Croiser avec S76 et les sources sur le Plan K ; ne pas surinterpréter l’influence Burroughs.""]","[""Belgique"", ""Plan K""]",,,"[""CHR-S44-003""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A010,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A010 — Non-savoir jouer comme moteur créatif,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,80-81,concept_structurant,"[""non-savoir jouer"", ""working class musicians"", ""créativité punk"", ""guitares désaccordées""]","[""Chapitre 2"", ""Chapitre 3""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,"[""Paul Morley"", ""Stephen Mallinder""]",,,,,,,,,,,,,,,,"[""Cabaret Voltaire""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A011,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A011 — Joy Division : les diseredati et la nouvelle citoyenneté punk,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,81-82,sociologie_scene,"[""diseredati"", ""nouvelle citoyenneté punk"", ""postmodernisme"", ""rupture avec peace and love""]","[""Chapitre 1"", ""Chapitre 2"", ""Chapitre 14""]",verifie,forte,,,,critique,,,,,,,,,False,,,2021,,,,,,,,,,,,,,,,,"[""Joy Division"", ""Sex Pistols""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A012,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A012 — Peter Hook : basse mélodique et mémoire sonore,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,82-83,acteur_musical,"[""basse mélodique"", ""Salford"", ""mémoire sonore""]","[""Chapitre 2"", ""Chapitre 3""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,"[""Peter Hook"", ""Bernard Sumner""]",,,,,,,,,,,,,"[""Croiser la biographie de Hook avec S41 et S10.""]",,,,,"[""Disorder""]",,,,,,,,,,,,,,,,,,,"[""Unknown Pleasures""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A013,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A013 — Bernard Sumner : retrait, introspection et interstices sonores",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,83-84,acteur_musical,"[""Bernard Sumner"", ""introspection"", ""guitare interstitielle""]","[""Chapitre 2"", ""Chapitre 3""]",verifie,moyenne,,,,utile,,,,,,,,,False,,,2021,"[""Bernard Sumner"", ""Peter Hook"", ""Bertolt Brecht""]",,,,,,,,,,,,,"[""Vérifier les variantes de nom et les éléments biographiques avec S10.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A014,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A014 — Stephen Morris : batterie froide, gelée et martiale",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,84,acteur_musical,"[""Stephen Morris"", ""batterie froide"", ""drum machine"", ""line-up stabilisée""]","[""Chapitre 2"", ""Chapitre 3""]",verifie,forte,,,,majeure,,,,,,,,,False,,,2021,"[""Stephen Morris"", ""Ian Curtis""]",,,,,,,,,,,,,"[""Croiser avec S41, S10 et les sources Morris si disponibles.""]",,,,,,,,,,,,,,,,,,,,,,,,"[""An Ideal for Living""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A015,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,S44-A015 — Ian Curtis : art comme refuge contre l’exclusion du sens commun,S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,84-87,acteur_biographique,"[""Ian Curtis"", ""art comme refuge"", ""dropout"", ""sens commun"", ""autodéstruction""]","[""Chapitre 4"", ""Chapitre 12""]",verifie,moyenne,,,,critique,,,,,,,,,False,,,2021,"[""Ian Curtis"", ""Deborah Curtis"", ""Helen Atkinson Wood"", ""David Bowie""]",,,,,,,,,,,,,"[""Ne pas utiliser Guarino comme source biographique principale ; croiser avec S45 et S76.""]","[""Macclesfield"", ""King’s School"", ""St John’s College"", ""Henbury""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S44-A016,sources/guarino_vomito_culturale_ideali_sottoculturali/atomes_s44_vomito_culturale.md,"S44-A016 — 1978-1980 : maladie, ascension et téléologie à contrôler",S44,"S44 — Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021","Donato Guarino, I Joy Division tra vomito culturale e ideali sottoculturali, 2021",,,87-92,chronologie_biographique_prudente,"[""épilepsie"", ""ascension du groupe"", ""Factory Records"", ""Unknown Pleasures"", ""Closer"", ""mythe posthume""]","[""Chapitre 4"", ""Chapitre 6"", ""Chapitre 12"", ""Chapitre 14""]",verifie,moyenne,,,,critique,,,,,,,,,False,,,2021,"[""Ian Curtis"", ""Tony Wilson"", ""Rob Gretton"", ""Martin Hannett"", ""Annik Honoré"", ""Debbie Curtis"", ""Peter Saville"", ""Genesis P-Orridge"", ""Peter Hook""]",,,,,,,,,,,,,"[""Ne pas téléologiser : la séquence maladie / succès / suicide doit être croisée et déconstruite."", ""Vérifier toutes les dates et citations avec les sources primaires et témoignages.""]","[""Hope and Anchor"", ""Luton and Dunstable Hospital"", ""Strawberry Studios"", ""Stockport"", ""Plan K"", ""Britannia Row"", ""Derby Hall"", ""Bury"", ""Birmingham University"", ""Barton Street""]",,,,"[""Love Will Tear Us Apart""]",,,,,,,,,,,,,,,,,,,"[""An Ideal for Living"", ""Unknown Pleasures"", ""Closer""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-PART-CUMMINS-VISUAL-CORPUS-METHOD-V2,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,"S09 — Passe v2 — Cummins, corpus visuel, Manchester et méthode iconographique",S09,"S09 — Cummins, Joy Division, 2010","Cummins, Joy Division, 2010",Kevin Cummins,Joy Division,,source_part,,"[""Chapitre 1"", ""Chapitre 3"", ""Chapitre 7"", ""Chapitre 9""]",integration_directe,"forte pour l’iconographie ; à croiser pour le contexte historique, les dates, les lieux et les légendes",,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,"Passage iconographique disponible : capture d’écran de référence associée au livre photographique de Kevin Cummins, Joy Division, Rizzoli, 2010. Le livre complet n’étant pas disponible comme texte ou PDF dans le Drive, la passe atomise le corpus S09 comme source visuelle et méthode d’usage iconographique, sans description planche par planche.","[""Chapitre 10"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A001,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,S09-A001 — Kevin Cummins comme témoin visuel de Joy Division,S09,"S09 — Cummins, Joy Division, 2010","Cummins, Joy Division, 2010",Kevin Cummins,Joy Division,,source_visuelle,"[""Kevin Cummins"", ""témoin visuel"", ""photographie musicale"", ""mémoire iconographique""]","[""Chapitre 1"", ""Chapitre 9"", ""Chapitre 14""]",verifie,forte,,,,,,,,,,,,,False,,,2010,"[""Kevin Cummins""]",,,,,,,,,,,,,"[""Ne pas utiliser S09 comme source factuelle principale sur l’histoire du groupe."", ""Distinguer témoignage photographique, sélection éditoriale et mémoire ultérieure.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A002,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,"S09-A002 — Noir et blanc, austérité et construction photographique du groupe",S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,motif_visuel,"[""noir et blanc"", ""austérité visuelle"", ""image post-punk"", ""froideur construite""]","[""Chapitre 3"", ""Chapitre 7"", ""Chapitre 14""]",verifie,forte,,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,,,"[""Ne pas traiter le noir et blanc comme simple reflet du réel."", ""Analyser le noir et blanc comme choix esthétique et éditorial.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A003,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,"S09-A003 — Epping Walk / Hulme : architecture, hauteur, vide et posture du groupe",S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,lieu_image,"[""Epping Walk"", ""Hulme"", ""architecture moderniste"", ""vide urbain"", ""posture collective""]","[""Chapitre 1"", ""Chapitre 9""]",a_verrouiller,forte si légende vérifiée,,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,,,"[""Vérifier la légende exacte, la date et la localisation avant usage."", ""Croiser avec S06 et S20 pour Hulme comme espace vécu, discursif et morphologique.""]","[""Epping Walk"", ""Hulme""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A004,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,S09-A004 — Manchester industriel : photographie comme géographie émotionnelle,S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,concept_visuel,"[""Manchester industriel"", ""géographie émotionnelle"", ""paysage urbain"", ""photographie documentaire""]","[""Chapitre 1"", ""Chapitre 9""]",verifie,forte,,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,,,"[""Ne pas confondre image de Manchester et totalité historique de Manchester."", ""Croiser avec S02, S04, S05, S06, S20 et S15.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A005,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,"S09-A005 — Ian Curtis photographié : présence, distance et non-psychologisation",S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,acteur_image,"[""Ian Curtis"", ""présence photographique"", ""distance"", ""non-psychologisation""]","[""Chapitre 7"", ""Chapitre 10"", ""Chapitre 14""]",verifie,forte,,,,,,,,,,,,,False,,,2010,"[""Ian Curtis""]",,,,,,,,,,,,,"[""Ne pas psychologiser Curtis à partir d’une posture ou d’un regard photographique."", ""Ne pas utiliser l’image pour prouver un état intérieur.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A006,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,S09-A006 — Le groupe comme bloc : unité visuelle contre mythe du seul Curtis,S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,image_groupe,"[""unité visuelle"", ""groupe comme bloc"", ""mythe Curtis"", ""posture collective""]","[""Chapitre 3"", ""Chapitre 10"", ""Chapitre 14""]",verifie,forte,,,,,,,,,,,,,False,,,2010,"[""Ian Curtis"", ""Bernard Sumner"", ""Peter Hook"", ""Stephen Morris""]",,,,,,,,,,,,,"[""Ne pas réduire l’iconographie à Curtis."", ""Analyser la disposition collective, la distance entre les corps et le rapport au lieu.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A007,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,"S09-A007 — Photographie et son : traduire le froid, l’espace et la tension en image",S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,relation_son_image,"[""photographie et son"", ""froideur"", ""espace"", ""tension"", ""traduction visuelle""]","[""Chapitre 3"", ""Chapitre 7"", ""Chapitre 9""]",verifie,forte,,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,,,"[""Ne pas affirmer une équivalence simple entre son et image."", ""Parler de traduction visuelle, de résonance ou de correspondance, non de preuve sonore.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S09-A008,sources/cummins_joy_division_visual_corpus/source_part_visual_corpus_method_v2.md,S09-A008 — Image documentaire ou mise en scène : prudence méthodologique,S09,"S09 — Cummins, Joy Division, 2010","Kevin Cummins, Joy Division, 2010",,,,prudence_methodologique,"[""image documentaire"", ""mise en scène"", ""choix éditorial"", ""preuve visuelle""]","[""Chapitre 1"", ""Chapitre 9"", ""Chapitre 14""]",verifie,forte,,,,,,,,,,,,,False,,,2010,,,,,,,,,,,,,,"[""Toujours distinguer prise de vue, légende, sélection éditoriale et usage contemporain."", ""Ne pas transformer une photographie en vérité générale.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
